Arquivo: leitura.c
========================================

 ID | Token                  |  Linha | Coluna | Lexema
  1 | TKId                   |    492 |     37 | lex
 18 | TKAbreColchete         |    492 |     40 | [
 22 | TKCteInt               |    492 |     41 | 1
 19 | TKFechaColchete        |    492 |     42 | ]
  9 | TKAtrib                |    492 |     44 | =
 83 | TKCteChar              |    492 |     46 | '\0'
 10 | TKPontoEVirgula        |    492 |     50 | ;
  1 | TKId                   |    492 |     52 | proxC
  7 | TKAbrePar              |    492 |     57 | (
  8 | TKFechaPar             |    492 |     58 | )
 10 | TKPontoEVirgula        |    492 |     59 | ;
  1 | TKId                   |    492 |     61 | tk
  9 | TKAtrib                |    492 |     64 | =
  1 | TKId                   |    492 |     66 | TKFechaChaves
 10 | TKPontoEVirgula        |    492 |     79 | ;
 33 | TKReturn               |    492 |     81 | return
 10 | TKPontoEVirgula        |    492 |     87 | ;
 31 | TKCase                 |    493 |     13 | case
 83 | TKCteChar              |    493 |     18 | '['
  6 | TKDoisPontos           |    493 |     21 | :
  1 | TKId                   |    493 |     23 | lex
 18 | TKAbreColchete         |    493 |     26 | [
 22 | TKCteInt               |    493 |     27 | 0
 19 | TKFechaColchete        |    493 |     28 | ]
  9 | TKAtrib                |    493 |     30 | =
 83 | TKCteChar              |    493 |     32 | '['
 10 | TKPontoEVirgula        |    493 |     35 | ;
  1 | TKId                   |    493 |     37 | lex
 18 | TKAbreColchete         |    493 |     40 | [
 22 | TKCteInt               |    493 |     41 | 1
 19 | TKFechaColchete        |    493 |     42 | ]
  9 | TKAtrib                |    493 |     44 | =
 83 | TKCteChar              |    493 |     46 | '\0'
 10 | TKPontoEVirgula        |    493 |     50 | ;
  1 | TKId                   |    493 |     52 | proxC
  7 | TKAbrePar              |    493 |     57 | (
  8 | TKFechaPar             |    493 |     58 | )
 10 | TKPontoEVirgula        |    493 |     59 | ;
  1 | TKId                   |    493 |     61 | tk
  9 | TKAtrib                |    493 |     64 | =
  1 | TKId                   |    493 |     66 | TKAbreColchete
 10 | TKPontoEVirgula        |    493 |     80 | ;
 33 | TKReturn               |    493 |     82 | return
 10 | TKPontoEVirgula        |    493 |     88 | ;
 31 | TKCase                 |    494 |     13 | case
 83 | TKCteChar              |    494 |     18 | ']'
  6 | TKDoisPontos           |    494 |     21 | :
  1 | TKId                   |    494 |     23 | lex
 18 | TKAbreColchete         |    494 |     26 | [
 22 | TKCteInt               |    494 |     27 | 0
 19 | TKFechaColchete        |    494 |     28 | ]
  9 | TKAtrib                |    494 |     30 | =
 83 | TKCteChar              |    494 |     32 | ']'
 10 | TKPontoEVirgula        |    494 |     35 | ;
  1 | TKId                   |    494 |     37 | lex
 18 | TKAbreColchete         |    494 |     40 | [
 22 | TKCteInt               |    494 |     41 | 1
 19 | TKFechaColchete        |    494 |     42 | ]
  9 | TKAtrib                |    494 |     44 | =
 83 | TKCteChar              |    494 |     46 | '\0'
 10 | TKPontoEVirgula        |    494 |     50 | ;
  1 | TKId                   |    494 |     52 | proxC
  7 | TKAbrePar              |    494 |     57 | (
  8 | TKFechaPar             |    494 |     58 | )
 10 | TKPontoEVirgula        |    494 |     59 | ;
  1 | TKId                   |    494 |     61 | tk
  9 | TKAtrib                |    494 |     64 | =
  1 | TKId                   |    494 |     66 | TKFechaColchete
 10 | TKPontoEVirgula        |    494 |     81 | ;
 33 | TKReturn               |    494 |     83 | return
 10 | TKPontoEVirgula        |    494 |     89 | ;
 31 | TKCase                 |    495 |     13 | case
 83 | TKCteChar              |    495 |     18 | ','
  6 | TKDoisPontos           |    495 |     21 | :
  1 | TKId                   |    495 |     23 | lex
 18 | TKAbreColchete         |    495 |     26 | [
 22 | TKCteInt               |    495 |     27 | 0
 19 | TKFechaColchete        |    495 |     28 | ]
  9 | TKAtrib                |    495 |     30 | =
 83 | TKCteChar              |    495 |     32 | ','
 10 | TKPontoEVirgula        |    495 |     35 | ;
  1 | TKId                   |    495 |     37 | lex
 18 | TKAbreColchete         |    495 |     40 | [
 22 | TKCteInt               |    495 |     41 | 1
 19 | TKFechaColchete        |    495 |     42 | ]
  9 | TKAtrib                |    495 |     44 | =
 83 | TKCteChar              |    495 |     46 | '\0'
 10 | TKPontoEVirgula        |    495 |     50 | ;
  1 | TKId                   |    495 |     52 | proxC
  7 | TKAbrePar              |    495 |     57 | (
  8 | TKFechaPar             |    495 |     58 | )
 10 | TKPontoEVirgula        |    495 |     59 | ;
  1 | TKId                   |    495 |     61 | tk
  9 | TKAtrib                |    495 |     64 | =
  1 | TKId                   |    495 |     66 | TKVirgula
 10 | TKPontoEVirgula        |    495 |     75 | ;
 33 | TKReturn               |    495 |     77 | return
 10 | TKPontoEVirgula        |    495 |     83 | ;
 31 | TKCase                 |    496 |     13 | case
 83 | TKCteChar              |    496 |     18 | ';'
  6 | TKDoisPontos           |    496 |     21 | :
  1 | TKId                   |    496 |     23 | lex
 18 | TKAbreColchete         |    496 |     26 | [
 22 | TKCteInt               |    496 |     27 | 0
 19 | TKFechaColchete        |    496 |     28 | ]
  9 | TKAtrib                |    496 |     30 | =
 83 | TKCteChar              |    496 |     32 | ';'
 10 | TKPontoEVirgula        |    496 |     35 | ;
  1 | TKId                   |    496 |     37 | lex
 18 | TKAbreColchete         |    496 |     40 | [
 22 | TKCteInt               |    496 |     41 | 1
 19 | TKFechaColchete        |    496 |     42 | ]
  9 | TKAtrib                |    496 |     44 | =
 83 | TKCteChar              |    496 |     46 | '\0'
 10 | TKPontoEVirgula        |    496 |     50 | ;
  1 | TKId                   |    496 |     52 | proxC
  7 | TKAbrePar              |    496 |     57 | (
  8 | TKFechaPar             |    496 |     58 | )
 10 | TKPontoEVirgula        |    496 |     59 | ;
  1 | TKId                   |    496 |     61 | tk
  9 | TKAtrib                |    496 |     64 | =
  1 | TKId                   |    496 |     66 | TKPontoEVirgula
 10 | TKPontoEVirgula        |    496 |     81 | ;
 33 | TKReturn               |    496 |     83 | return
 10 | TKPontoEVirgula        |    496 |     89 | ;
 31 | TKCase                 |    497 |     13 | case
 83 | TKCteChar              |    497 |     18 | ':'
  6 | TKDoisPontos           |    497 |     21 | :
  1 | TKId                   |    497 |     23 | lex
 18 | TKAbreColchete         |    497 |     26 | [
 22 | TKCteInt               |    497 |     27 | 0
 19 | TKFechaColchete        |    497 |     28 | ]
  9 | TKAtrib                |    497 |     30 | =
 83 | TKCteChar              |    497 |     32 | ':'
 10 | TKPontoEVirgula        |    497 |     35 | ;
  1 | TKId                   |    497 |     37 | lex
 18 | TKAbreColchete         |    497 |     40 | [
 22 | TKCteInt               |    497 |     41 | 1
 19 | TKFechaColchete        |    497 |     42 | ]
  9 | TKAtrib                |    497 |     44 | =
 83 | TKCteChar              |    497 |     46 | '\0'
 10 | TKPontoEVirgula        |    497 |     50 | ;
  1 | TKId                   |    497 |     52 | proxC
  7 | TKAbrePar              |    497 |     57 | (
  8 | TKFechaPar             |    497 |     58 | )
 10 | TKPontoEVirgula        |    497 |     59 | ;
  1 | TKId                   |    497 |     61 | tk
  9 | TKAtrib                |    497 |     64 | =
  1 | TKId                   |    497 |     66 | TKDoisPontos
 10 | TKPontoEVirgula        |    497 |     78 | ;
 33 | TKReturn               |    497 |     80 | return
 10 | TKPontoEVirgula        |    497 |     86 | ;
 32 | TKDefault              |    499 |     13 | default
  6 | TKDoisPontos           |    499 |     20 | :
  1 | TKId                   |    500 |     17 | printf
  7 | TKAbrePar              |    500 |     23 | (
 25 | TKString               |    500 |     24 | "Erro lexico: caracter '%c' (%d) na linha %d, coluna %d\n"
  5 | TKVirgula              |    500 |     82 | ,
  1 | TKId                   |    500 |     84 | c
  5 | TKVirgula              |    500 |     85 | ,
  1 | TKId                   |    500 |     87 | c
  5 | TKVirgula              |    500 |     88 | ,
  1 | TKId                   |    500 |     90 | lin
  5 | TKVirgula              |    500 |     93 | ,
  1 | TKId                   |    500 |     95 | col
  8 | TKFechaPar             |    500 |     98 | )
 10 | TKPontoEVirgula        |    500 |     99 | ;
  1 | TKId                   |    501 |     17 | proxC
  7 | TKAbrePar              |    501 |     22 | (
  8 | TKFechaPar             |    501 |     23 | )
 10 | TKPontoEVirgula        |    501 |     24 | ;
  1 | TKId                   |    502 |     17 | tokenEncontrado
  9 | TKAtrib                |    502 |     33 | =
 22 | TKCteInt               |    502 |     35 | 1
 10 | TKPontoEVirgula        |    502 |     36 | ;
 35 | TKContinue             |    503 |     17 | continue
 10 | TKPontoEVirgula        |    503 |     25 | ;
 12 | TKFechaChaves          |    504 |      9 | }
 12 | TKFechaChaves          |    505 |      5 | }
 12 | TKFechaChaves          |    506 |      1 | }
  3 | TKInt                  |    509 |      1 | int
  1 | TKId                   |    509 |      5 | main
  7 | TKAbrePar              |    509 |      9 | (
  8 | TKFechaPar             |    509 |     10 | )
 11 | TKAbreChaves           |    509 |     12 | {
 16 | TKChar                 |    510 |      5 | char
 15 | TKProd                 |    511 |      9 | *
  1 | TKId                   |    511 |     10 | arquivo
  9 | TKAtrib                |    511 |     18 | =
 25 | TKString               |    511 |     20 | "leitura.c"
  5 | TKVirgula              |    511 |     31 | ,
 15 | TKProd                 |    512 |      9 | *
  1 | TKId                   |    512 |     10 | saida
  9 | TKAtrib                |    512 |     16 | =
 25 | TKString               |    512 |     18 | "resultado_analise.txt"
 10 | TKPontoEVirgula        |    512 |     41 | ;
  1 | TKId                   |    514 |      5 | arqin
  9 | TKAtrib                |    514 |     11 | =
  1 | TKId                   |    514 |     13 | fopen
  7 | TKAbrePar              |    514 |     18 | (
  1 | TKId                   |    514 |     19 | arquivo
  5 | TKVirgula              |    514 |     26 | ,
 25 | TKString               |    514 |     28 | "rb"
  8 | TKFechaPar             |    514 |     32 | )
 10 | TKPontoEVirgula        |    514 |     33 | ;
  1 | TKId                   |    515 |      5 | arqout
  9 | TKAtrib                |    515 |     12 | =
  1 | TKId                   |    515 |     14 | fopen
  7 | TKAbrePar              |    515 |     19 | (
  1 | TKId                   |    515 |     20 | saida
  5 | TKVirgula              |    515 |     25 | ,
 25 | TKString               |    515 |     27 | "w"
  8 | TKFechaPar             |    515 |     30 | )
 10 | TKPontoEVirgula        |    515 |     31 | ;
  1 | TKId                   |    517 |      5 | printf
  7 | TKAbrePar              |    517 |     11 | (
 25 | TKString               |    517 |     12 | "Arquivo analisado: %s\n"
  5 | TKVirgula              |    517 |     37 | ,
  1 | TKId                   |    517 |     39 | arquivo
  8 | TKFechaPar             |    517 |     46 | )
 10 | TKPontoEVirgula        |    517 |     47 | ;
  1 | TKId                   |    518 |      5 | printf
  7 | TKAbrePar              |    518 |     11 | (
 25 | TKString               |    518 |     12 | "Arquivo de saida: %s\n"
  5 | TKVirgula              |    518 |     36 | ,
  1 | TKId                   |    518 |     38 | saida
  8 | TKFechaPar             |    518 |     43 | )
 10 | TKPontoEVirgula        |    518 |     44 | ;
  1 | TKId                   |    519 |      5 | printf
  7 | TKAbrePar              |    519 |     11 | (
 25 | TKString               |    519 |     12 | "========================================\n\n"
  8 | TKFechaPar             |    519 |     58 | )
 10 | TKPontoEVirgula        |    519 |     59 | ;
  1 | TKId                   |    521 |      5 | fprintf
  7 | TKAbrePar              |    521 |     12 | (
  1 | TKId                   |    521 |     13 | arqout
  5 | TKVirgula              |    521 |     19 | ,
 25 | TKString               |    521 |     21 | "Arquivo: %s\n"
  5 | TKVirgula              |    521 |     36 | ,
  1 | TKId                   |    521 |     38 | arquivo
  8 | TKFechaPar             |    521 |     45 | )
 10 | TKPontoEVirgula        |    521 |     46 | ;
  1 | TKId                   |    522 |      5 | fprintf
  7 | TKAbrePar              |    522 |     12 | (
  1 | TKId                   |    522 |     13 | arqout
  5 | TKVirgula              |    522 |     19 | ,
 25 | TKString               |    522 |     21 | "========================================\n\n"
  8 | TKFechaPar             |    522 |     67 | )
 10 | TKPontoEVirgula        |    522 |     68 | ;
  1 | TKId                   |    524 |      5 | printf
  7 | TKAbrePar              |    524 |     11 | (
 25 | TKString               |    524 |     12 | "%3s | %-22s | %6s | %6s | %s\n"
  5 | TKVirgula              |    524 |     44 | ,
 25 | TKString               |    524 |     46 | "ID"
  5 | TKVirgula              |    524 |     50 | ,
 25 | TKString               |    524 |     52 | "Token"
  5 | TKVirgula              |    524 |     59 | ,
 25 | TKString               |    524 |     61 | "Linha"
  5 | TKVirgula              |    524 |     68 | ,
